"","full_name","name","id","spkid","orbit_id","class","price","profit","spec_B","dv","a","q","e","i","H","moid","moid_ld","moid_jup","BV","UB","epoch","epoch_cal","epoch_mjd","om","n","est_diameter","rms","closeness","per","equinox","albedo","score","tp","n_obs_used","ma","pdes","ad","neo","pha","spec_T","IR","diameter"
"61","65 Cybele","Cybele","a0000065",2000065,"77","OMB",15791176145.4545,1012223586.50789,"Xc",NA,3.42595286414351,3.04244163330503,0.111942938518612,3.56353101334663,6.62,2.02972,789.9061324,1.25839,0.69,0.271,2458600.5,20190427,58600,155.616341617227,0.155428980631419,NA,0.48921,2628.80262892581,2316.17037271638,"J2000",0.0706,131.460131446291,2459237.40193689,2905,261.006981186655,"65",3.80946409498199,"N","N","P",NA,237.26
"62","66 Maja","Maja","a0000066",2000066,"42","MBA",288468542076773440,18595579602374796,"Ch",NA,2.64606356977526,2.18845189199761,0.172940545724123,3.04559841620445,9.36,1.1999,466.965083,2.27428,0.697,0.36,2458600.5,20190427,58600,7.50377555636247,0.228983222802188,NA,0.50587,2643.67013693447,1572.16758325999,"J2000",0.0618,132.203506846724,2458517.20085109,2485,19.0741075745061,"66",3.10367524755292,"N","N","C",NA,71.82
"63","67 Asia","Asia","a0000067",2000067,"120","MBA",1.03e-45,6.65354429851437e-47,"S",NA,2.42134054173754,1.97235879741441,0.18542693048907,6.03022898447691,8.28,0.967588,376.55622196,2.41895,0.861,0.434,2458600.5,20190427,58600,202.441311746436,0.261589473247344,NA,0.48027,2649.18223153501,1376.20216720114,"J2000",0.228,2.06e-57,2458911.93165163,2375,278.532758297596,"67",2.87032228606067,"N","N","S",NA,56.309
"64","69 Hesperia","Hesperia","a0000069",2000069,"117","MBA",5582120320,358914002.897776,"X",NA,2.9767224982004,2.46970524049506,0.170327350974725,8.59126922954801,7.05,1.50235,584.6695495,1.70736,0.674,0.23,2458600.5,20190427,58600,184.996976428063,0.191909533199345,NA,0.43059,2636.86086536469,1875.88388131845,"J2000",0.1402,131.854207508874,2458907.54034664,2924,301.076030402105,"69",3.48373975590574,"N","N","M",NA,138.13
"65","70 Panopaea","Panopaea","a0000070",2000070,"44","MBA",37330381812.195,2407142361.83146,"Ch",NA,2.61590930218408,2.14393080522236,0.180426170191626,11.5949185927645,8.11,1.1631,452.643627,2.21992,0.74,0.39,2458600.5,20190427,58600,47.6962798314756,0.232953934853734,NA,0.46967,2644.44993579393,1545.36990425182,"J2000",0.038,132.242496789696,2458298.09571621,2103,70.4462678252663,"70",3.08788779914581,"N","N","C",NA,127.911
"66","71 Niobe","Niobe","a0000071",2000071,"77","MBA",76154081705630624,4904679793679399,"Xe",NA,2.75652955137186,2.27876202251686,0.173322113893983,23.2624194122837,7.3,1.40954,548.5506818,2.19809,0.803,0.439,2458600.5,20190427,58600,316.004313568355,0.215357546531516,NA,0.47752,2641.27413949975,1671.63865765585,"J2000",0.3052,132.083706974987,2459046.024893,2179,264.0528521253,"71",3.23429708022686,"N","N","S",NA,83.42
"67","74 Galatea","Galatea","a0000074",2000074,"93","MBA",52848785336.895,3404274960.25618,"C",NA,2.78309383377484,2.12506770357947,0.236436918586701,4.07096214458732,8.66,1.12443,437.5944231,2.02257,0.686,0.32,2458600.5,20190427,58600,197.196854807064,0.212281574552793,NA,0.51584,2641.71295429612,1695.86079601304,"J2000",0.0431,132.105647714806,2459001.33581217,2572,274.909942655913,"74",3.44111996397021,"N","N","C",NA,118.71
"68","75 Eurydike","Eurydike","a0000075",2000075,"75","MBA",31838755224939276,2053763829876550,"Xk",NA,2.67460263174423,1.86234752529384,0.303691881855617,4.99133786572152,8.96,0.853735,332.24804995,1.91657,0.71,0.266,2458600.5,20190427,58600,359.352531831284,0.225328005472479,NA,0.49077,2645.39437854655,1597.67091198954,"J2000",0.117,132.289718927328,2458769.64579935,3088,321.886714397683,"75",3.48685773819463,"N","N","M",NA,62.377
"69","76 Freia","Freia","a0000076",2000076,"46","OMB",5139158528,329518348.383743,"X",NA,3.41268048816249,2.84675992241022,0.165828757692163,2.12173802012973,7.9,1.86461,725.6502737,1.21882,0.704,0.298,2458600.5,20190427,58600,204.303843283712,0.156336588147298,NA,0.49974,2629.56307762935,2302.72391297687,"J2000",0.058,131.488432198524,2459085.87405203,2784,284.118276730207,"76",3.97860105391476,"N","N","P",NA,145.423
"70","77 Frigga","Frigga","a0000077",2000077,"75","MBA",1743786240,112369115.681672,"Xe",NA,2.66811094965542,2.31512500675787,0.13229807513932,2.42295951344076,8.52,1.32908,517.2380636,2.27911,0.746,0.249,2458600.5,20190427,58600,1.14941565846774,0.226150861337457,NA,0.49388,2642.71130301151,1591.85774429935,"J2000",0.177,132.139052723056,2458939.33206755,2569,283.372836075984,"77",3.02109689255298,"N","N","MU",NA,61.39
"71","78 Diana","Diana","a0000078",2000078,"85","MBA",10949095820.205,706103829.115407,"Ch",NA,2.6194418505853,2.07626072996807,0.207365214271072,8.70097135362695,8.09,1.0957,426.413569,1.90908,0.713,0.38,2458600.5,20190427,58600,333.400916271081,0.232482855370441,NA,0.47266,2644.7602907867,1548.50128378874,"J2000",0.0706,132.258014539335,2458780.06090245,2193,318.255168685865,"78",3.16262297120253,"N","N","C",NA,120.6
"72","79 Eurynome","Eurynome","a0000079",2000079,"106","MBA",4.53699348849451e-38,2.93014863573482e-39,"S",NA,2.44671233724891,1.98193141156742,0.189961410095348,4.613126449423,7.96,0.99198,386.0488566,2.47539,0.874,0.421,2458600.5,20190427,58600,206.583079459374,0.257531113785603,NA,0.47936,2648.60686650708,1397.88934512862,"J2000",0.287,9.07398697698902e-50,2459110.26424483,2511,228.719846260991,"79",2.91149326293039,"N","N","S",NA,63.479
"73","80 Sappho","Sappho","a0000080",2000080,"36","MBA",5.71672580467928e-38,3.69769537607961e-39,"S",NA,2.29586453489968,1.8366170531289,0.200032482226068,8.67545473853074,7.98,0.842872,328.02049624,2.73526,0.901,0.523,2458600.5,20190427,58600,218.696210107508,0.283324861288765,NA,0.5372,2652.6489124716,1270.62622871308,"J2000",0.206,1.14334516093586e-49,2458257.20544469,2136,97.2638822642738,"80",2.75511201667047,"N","N","S",NA,68.563
"74","81 Terpsichore","Terpsichore","a0000081",2000081,"45","MBA",53291775760.845,3430372632.35963,"Cb",NA,2.85359719036533,2.25235168854899,0.210697397602698,7.80298199997507,8.48,1.27209,495.0592653,2.00521,0.701,0.346,2458600.5,20190427,58600,0.959642858294935,0.204463161049488,NA,0.44869,2639.83700554632,1760.7083748102,"J2000",0.045,132.011850277316,2458663.15213899,2141,347.189945615569,"81",3.45484269218168,"N","N","C",NA,117.727
"75","82 Alkmene","Alkmene","a0000082",2000082,"102","MBA",3.3932847044161e-38,2.18590712317653e-39,"Sq",NA,2.76290133255214,2.15482616179462,0.220085735090594,2.82641164933819,8.4,1.17092,455.6869364,1.67306,0.814,0.38,2458600.5,20190427,58600,25.4485772263923,0.214612992412329,NA,0.51418,2641.84547352056,1677.43805234467,"J2000",0.167,6.7865694088322e-50,2457782.02223953,2507,175.655961398202,"82",3.37097650330966,"N","N","S",NA,57.621
"76","83 Beatrix","Beatrix","a0000083",2000083,"97","MBA",177012866530002016,11429133927816448,"X",NA,2.43232040204779,2.23403424407785,0.0815213973467478,4.96396212251674,8.66,1.23261,479.6948337,2.32553,0.704,0.266,2458600.5,20190427,58600,27.737957413715,0.259820192342183,NA,0.49285,2647.91775876272,1385.57360286255,"J2000",0.05,132.415887938136,2459101.8610536,2070,229.736274620849,"83",2.63060656001773,"N","N","X",NA,110.503
"77","84 Klio","Klio","a0000084",2000084,"76","MBA",4715870404450499,304891817372160,"Ch",NA,2.36248979092157,1.80531150122715,0.235843681456536,9.31534659268118,9.32,0.797648,310.42067216,2.48671,0.733,0.445,2458600.5,20190427,58600,327.514409562569,0.271424572957524,NA,0.47341,2651.42845413152,1326.33532799677,"J2000",0.0527,132.591422706576,2458205.13948749,2147,107.310558271622,"84",2.91966808061599,"N","N","G",NA,79.16
"78","85 Io","Io","a0000085",2000085,"98","MBA",19541781458.5435,1259805638.88104,"B",NA,2.65176538369909,2.1358756574625,0.194545765401366,11.9620634567221,7.61,1.1514,448.090338,2.33436,0.668,0.294,2458600.5,20190427,58600,203.113545280283,0.228245081911222,NA,0.49457,2643.84141433305,1577.2519477113,"J2000",0.0666,132.212070716652,2459210.89279816,2330,220.680845784803,"85",3.16765510993568,"N","N","FC",NA,154.79
"79","87 Sylvia","Sylvia","a0000087",2000087,"81","OMB",14731987200,943986969.275121,"X",NA,3.48256620669464,3.15846732978043,0.0930632348901736,10.8771055591794,6.94,2.17369,845.9349373,1.57082,0.71,0.251,2458600.5,20190427,58600,73.0453415300522,0.151654395280791,NA,0.40564,2627.85060720327,2373.81843983786,"J2000",0.046,131.412530360163,2457988.46956042,3134,92.817106207801,"87",3.80666508360884,"N","N","P",NA,253.051
"80","88 Thisbe","Thisbe","a0000088",2000088,"143","MBA",117396843737.972,7559717259.38661,"B",NA,2.76917412507303,2.32155674459405,0.161642915996545,5.21393095067561,7.04,1.30894,509.4001798,2.05338,0.681,0.305,2458600.5,20190427,58600,276.461047526861,0.213884186610479,NA,0.50102,2640.8585336097,1683.15388671358,"J2000",0.0671,132.062926680485,2458370.80259062,2966,49.1286435707236,"88",3.21679150555202,"N","N","CF",NA,232
"81","89 Julia","Julia","a0000089",2000089,"105","MBA",45434323847.372,2931456895.86306,"K",NA,2.55001216004737,2.07890247987845,0.18474801318601,16.1296026644698,6.6,1.10012,428.1337004,2.46347,0.859,0.442,2458600.5,20190427,58600,311.549381948396,0.242041979878368,NA,0.56905,2646.03417432548,1487.34529514636,"J2000",0.189,132.321708716274,2458032.61540499,2024,137.4519117192,"89",3.02112184021629,"N","N","S",NA,145.483
"82","90 Antiope","Antiope","a0000090",2000090,"97","MBA",7155708291944999,459543011649183,"C",NA,3.14987489033224,2.62675465672687,0.166076511550016,2.20690718303562,8.27,1.61312,627.7779104,1.618,0.688,0.317,2458600.5,20190427,58600,69.9700421095916,0.176304792242375,NA,0.43164,2633.71964819917,2041.91840403913,"J2000",0.058,131.705982409958,2457777.07871105,3618,145.173119276041,"90",3.6729951239376,"N","N","C",NA,115.974
"83","91 Aegina","Aegina","a0000091",2000091,"116","MBA",860892796958221952,55506898114011504,"Ch",NA,2.59222397043451,2.31828261283131,0.105678120690044,2.10316637367473,8.84,1.33535,519.6781595,2.31503,0.724,0.317,2458600.5,20190427,58600,10.5863686880576,0.236153991534077,NA,0.51513,2644.19749686019,1524.42902896287,"J2000",0.048,132.229874843009,2457890.97423575,2410,167.557341323602,"91",2.86616532803772,"N","N","CP",NA,103.402
"84","92 Undina","Undina","a0000092",2000092,"94","MBA",4875291840,312945263.95606,"Xc",NA,3.18573639441752,2.85272081631522,0.104533312513194,9.93199978652398,6.61,1.85836,723.2179612,1.8501,0.725,0.275,2458600.5,20190427,58600,101.578901202238,0.173336218746653,NA,0.50059,2632.47206208452,2076.88850375912,"J2000",0.2509,131.633353687906,2457563.87208263,1947,179.685163443381,"92",3.51875197251983,"N","N","X",NA,126.42
"85","93 Minerva","Minerva","a0000093",2000093,"106","MBA",30174673520.25,1943095821.10444,"C",NA,2.75611850089253,2.37279244002976,0.139081850340845,8.55691987568554,7.9,1.3753,535.225501,2.06494,0.685,0.315,2458600.5,20190427,58600,4.04980052237084,0.215405726312183,NA,0.49515,2640.87377210985,1671.26476237804,"J2000",0.056,132.063688605493,2458056.71301203,2082,117.134831103407,"93",3.13944456175531,"N","N","CU",NA,154.155
"86","94 Aurora","Aurora","a0000094",2000094,"91","MBA",60783517485.7799,3902302090.35988,"C",NA,3.15653853991105,2.85999822127235,0.0939447799826513,7.97075552931781,7.57,1.88276,732.7137092,1.8752,0.663,0.301,2458600.5,20190427,58600,2.57473295618971,0.175746801383977,NA,0.43497,2632.87998702131,2048.4014341374,"J2000",0.0395,131.663999351066,2458891.46616063,2635,308.863627958948,"94",3.45307885854976,"N","N","CP",NA,204.89
"87","95 Arethusa","Arethusa","a0000095",2000095,"33","MBA",2522751502964320256,162092416284694656,"Ch",NA,3.06532679351608,2.59759707214476,0.152587228989965,12.995366969344,8,1.61219,627.4159823,1.89126,0.711,0.374,2458600.5,20190427,58600,243.026584155939,0.18364914125373,NA,0.47992,2635.02189480845,1960.25964261179,"J2000",0.058,131.771094740423,2458197.16162069,2099,74.0727469942779,"95",3.53305651488739,"N","N","C",NA,147.969
"88","96 Aegle","Aegle","a0000096",2000096,"92","MBA",61960,3981.25133256733,"T",NA,3.05088945578161,2.62194485239456,0.140596573426864,15.9731665309991,7.67,1.64137,638.7719629,1.58329,0.775,0.337,2458600.5,20190427,58600,321.497056705507,0.184954271596448,NA,0.45086,2635.14302201334,1946.42706487734,"J2000",0.048,1.2392e-07,2458037.51454013,1965,104.126565648997,"96",3.47983405916865,"N","N","T",NA,177.774
"89","98 Ianthe","Ianthe","a0000098",2000098,"73","MBA",9888671579.3505,637277260.815021,"Ch",NA,2.68776036260273,2.18580937061979,0.186754369536454,15.5715187086934,8.84,1.20184,467.7200728,1.81081,0.749,0.375,2458600.5,20190427,58600,353.920709405554,0.223675417412399,NA,0.46386,2642.93495225444,1609.47503379978,"J2000",0.029,132.166524955881,2458038.88686811,2059,125.61905170031,"98",3.18971135458568,"N","N","CG",NA,132.788
"90","99 Dike","Dike","a0000099",2000099,"90","MBA",40084161829928728,2583821467257692,"Xk",NA,2.66570420926942,2.14588325928891,0.195003237108205,13.8472732811364,9.43,1.13799,442.8715683,1.82596,0.703,0.322,2458600.5,20190427,58600,41.5231035789509,0.226457202103058,NA,0.41767,2643.53887186282,1589.70435321447,"J2000",0.065,132.196943593141,2459110.86838361,2122,244.423403804837,"99",3.18552515924992,"N","N","C",NA,67.354
"91","100 Hekate","Hekate","a0000100",2000100,"33","MBA",1.11773071660429e-37,7.18117900567787e-39,"S",NA,3.08728325198111,2.56490208287855,0.169204159925186,6.43172428348024,7.67,1.54987,603.1629079,1.67148,0.838,0.363,2458600.5,20190427,58600,127.19140774927,0.181693486432679,NA,0.48291,2634.84196622289,1981.35886469099,"J2000",0.205,2.23546143320859e-49,2459225.57288654,2309,246.428327969952,"100",3.60966442108367,"N","N","S",NA,85.734
"92","101 Helena","Helena","a0000101",2000101,"98","MBA",5.06229433773937e-38,3.26459434814325e-39,"S",NA,2.58380089211599,2.22146657166553,0.140233065773782,10.1944713977872,8.33,1.21145,471.4599965,2.42025,0.854,0.426,2458600.5,20190427,58600,343.389720664281,0.237309709737407,NA,0.48632,2644.70865881424,1517.00493164968,"J2000",0.1898,1.01245886754787e-49,2458123.13714132,1608,113.282841433731,"101",2.94613521256645,"N","N","S",NA,65.84
"93","102 Miriam","Miriam","a0000102",2000102,"83","MBA",438756466018317248,28293291365600656,"C",NA,2.66234377415708,1.99134650103925,0.252032543517138,5.17679442337095,9.26,0.989341,385.02183697,2.13768,0.726,0.371,2458600.5,20190427,58600,210.857765253747,0.226886091954143,NA,0.48184,2644.57536295887,1586.69928552853,"J2000",0.051,132.248768147944,2459079.90833757,2350,251.228915837828,"102",3.3333410472749,"N","N","P",NA,82.595
"94","103 Hera","Hera","a0000103",2000103,"108","MBA",1.04782325982607e-37,6.74917143060577e-39,"S",NA,2.70165665262013,2.48768887789565,0.0791987296079869,5.41838806285636,7.66,1.47464,573.8856488,2.33091,0.853,0.441,2458600.5,20190427,58600,136.083601270261,0.221951887086797,NA,0.51846,2641.54753440394,1621.9731434823,"J2000",0.217,2.09564651965215e-49,2458622.51898161,2272,355.112845481006,"103",2.91562442734461,"N","N","S",NA,83.908
"95","104 Klymene","Klymene","a0000104",2000104,"90","MBA",1982741034041952768,127333188930140240,"Ch",NA,3.1450163273037,2.64001414008773,0.160572198888685,2.79004149173367,8.27,1.6552,644.154184,1.63612,0.688,0.34,2458600.5,20190427,58600,41.6743422073753,0.176713495375341,NA,0.46601,2633.73227912778,2037.19585329551,"J2000",0.052,131.706613956389,2459062.65574098,2430,278.330843602985,"104",3.65001851451967,"N","N","C",NA,136.553
"96","105 Artemis","Artemis","a0000105",2000105,"106","MBA",18147910788.6075,1172801484.56636,"Ch",NA,2.37391736179462,1.95283546629874,0.177378497782901,21.4401553297977,8.57,1.01144,393.6221048,2.31303,0.693,0.317,2458600.5,20190427,58600,188.257347080797,0.269467056772154,NA,0.46649,2650.29292277179,1335.97035686776,"J2000",0.016,132.534646138589,2457982.79854573,2176,166.450192845068,"105",2.7949992572905,"N","N","C",NA,112.326
"97","106 Dione","Dione","a0000106",2000106,"111","MBA",25613987151.0465,1644529309.70273,"Cgh",NA,3.18626351733547,2.66955944030399,0.162166146717073,4.59218206279651,7.41,1.67634,652.3812378,1.73167,0.743,0.464,2458600.5,20190427,58600,62.1575589325598,0.173293206431197,NA,0.54349,2633.05806434019,2077.4039987709,"J2000",0.044,131.67290321701,2459379.74111048,2143,224.962809382299,"106",3.70296759436695,"N","N","G",NA,207.869
"98","107 Camilla","Camilla","a0000107",2000107,"101","OMB",11224371200,719149346.268662,"X",NA,3.49153854695891,3.26327257001163,0.0653769030120255,9.99989469450488,7.08,2.29158,891.8141886,1.35217,0.705,0.298,2458600.5,20190427,58600,172.596806397537,0.151070202830993,NA,0.45376,2627.56261892413,2382.99805821234,"J2000",0.059,131.398130946207,2458822.27454788,2786,326.496474068359,"107",3.71980452390619,"N","N","C",NA,254
"99","108 Hecuba","Hecuba","a0000108",2000108,"47","OMB",7.63280675438292e-38,4.89739414968007e-39,"Sl",NA,3.23657626270065,3.0570269136601,0.0554750867791184,4.220482020488,8.09,2.05678,800.4370726,1.55362,0.855,0.502,2458600.5,20190427,58600,349.986057724393,0.169268173098175,NA,0.50829,2631.33896269929,2126.8026552824,"J2000",0.148,1.52656135087658e-49,2458749.00204686,2296,334.863329826345,"108",3.4161256117412,"N","N","S",NA,75.498
"100","109 Felicitas","Felicitas","a0000109",2000109,"31","MBA",438644920465639680,28288749938255640,"Ch",NA,2.69607371211612,1.89024723380236,0.298888889681461,7.84254179374157,8.75,0.915348,356.22598116,1.94475,0.696,0.408,2458600.5,20190427,58600,2.80071052937267,0.222641659837602,NA,0.48409,2644.82327192941,1616.94806022641,"J2000",0.056,132.261163596471,2459085.69467153,1992,251.975452986616,"109",3.50190019042989,"N","N","GC",NA,82.588
"101","110 Lydia","Lydia","a0000110",2000110,"83","MBA",83702947712654912,5390130058334609,"X",NA,2.73144125351543,2.50896107428537,0.0814515702813373,5.9649506256472,7.8,1.50807,586.8956019,2.34848,0.705,0.298,2458600.5,20190427,58600,56.8655779966722,0.21833143909326,NA,0.40275,2640.91545034601,1648.86926727133,"J2000",0.1808,132.065772517301,2459301.43706883,2194,206.963401048878,"110",2.95392143274548,"N","N","M",NA,86.09
"102","111 Ate","Ate","a0000111",2000111,"98","MBA",13100981108.9634,844683771.395082,"Ch",NA,2.59321439361963,2.32687345568169,0.102706871669868,4.93157228352569,8.02,1.34401,523.0483717,2.22826,0.69,0.389,2458600.5,20190427,58600,305.738535371532,0.236018713447312,NA,0.51509,2644.15150266888,1525.30278104564,"J2000",0.062,132.227575133444,2458318.35294975,2303,66.5919838022746,"111",2.85955533155758,"N","N","C",NA,126.344
"103","112 Iphigenia","Iphigenia","a0000112",2000112,"78","MBA",16984030524.255,1096727781.43058,"Ch",NA,2.43398111997443,2.1231593536714,0.127700976705317,2.59905283546305,9.84,1.11377,433.4458709,2.6136,0.696,0.284,2458600.5,20190427,58600,323.4144200375,0.259554322711407,NA,0.47631,2648.22016762862,1386.99288934701,"J2000",0.042,132.431008381431,2458334.87950494,2761,68.9429476935929,"112",2.74480288627747,"N","N","DCX",NA,69.818
"104","113 Amalthea","Amalthea","a0000113",2000113,"112","MBA",2.2353882201451e-38,1.44413047818055e-39,"S",NA,2.37566194122203,2.16916272141754,0.0869228134783655,5.04297233812091,8.74,1.17311,456.5392187,2.38551,0.925,0.521,2458600.5,20190427,58600,123.45162806778,0.269170284517706,NA,0.5124,2649.41189194095,1337.44332382395,"J2000",0.224,4.47077644029019e-50,2458095.18937355,2586,136.01460509013,"113",2.58216116102653,"N","N","S",NA,50.137
